Volume,Text No.,Text Title,Match with T Text? (1=yes 0=no 2 = ref),Quote in LS,Ch. in T Text,Quote in T Text,P. No. in T Text,UID
7,14,zab don rgya mtsho’i sprin,1,klong gsal las/_de ltar lus 'byung rgyun chad nas/___/_zag bcas phung po mi snang bar/___/_'di la mngon par sangs rgya 'o/___/_zhes pa dang /_,101,de ltar lus gnad rang sar grol/_/zag bcas phung po mi snang bar/_,,38924
7,14,zab don rgya mtsho’i sprin,1,klong gsal las/_mtha' rten man ngag rnam pa bzhi/_gong ma'i rgyab tu med thabs med/_ces pas/,101,mtha' rten de'i yon tan gyis/_/gdod ma'i yon tan mtha' ru phyin/_/,,85647
7,14,zab don rgya mtsho’i sprin,1,klong gsal las/_ thob pa gsum gyis gzer gdab pas/_zag bcas phung po mi snang ba'o/___/_zhes pas/_,101,thob pa gsum gyi gzer btab pas/_/zag bcas phung po mi snang ba'o/_/,,86034
7,14,zab don rgya mtsho’i sprin,1,klong gsal las/_mtha' rten dag gi man ngag gis/___/_gong ma'i yon tan mtha' ru 'byin/___/_zhes so/___/,101,mtha' rten de'i yon tan gyis/_/gdod ma'i yon tan mtha' ru phyin/_/,,35817
7,14,zab don rgya mtsho’i sprin,0,klong gsal las/___/_bar do'i dbye ba sa mtshams dang /___/_gnas lugs snang lugs bzhi nyid do/___/_zhes pas/_,,,,67061
7,14,zab don rgya mtsho’i sprin,0,klong gsal las/_'chi rkyen nad kyi 'byung ba 'khrugs/___/_lus ngag yid gsum sdug bsngal lo/___/_zhes so/___/_ gsum pa de nyid las/_bdag 'dzin lus kyi rten bor gnas/___/_,,,,89860
7,14,zab don rgya mtsho’i sprin,0,klong gsal las/_gang zhig skyes bu'i 'chi ba'i tshe/___/_rtags zhwa rnam pa gnyis su bshad/___/_ces pas/,,,,99031
7,14,zab don rgya mtsho’i sprin,0,klong gsal las/_'degs byed don gyi rlung 'bros pas/___/_ lus ni mi thig sgyid pa skyur/___/_/_yan lag mi 'dus smra ba dka'/___/_mi ldog dbugs ni phyi ru 'phul/___/_bkrag mdangs bskyed pa'i rlung 'bros pas/___/_lus nyams kha snar bal dud chags/___/_sha tsha kha skam gshin dri bsnams/___/_dwangs snyigs 'byed pa'i rlang 'bros pas/___/_bza' btung mi len lus stobs 'chor/___/_ me dang mnyam pa'i rlung bros pas/___/_lus kyi drod ni mtha' nas 'chor/___/_bskal pa las kyi rlung bros pas/___/_lus la zang zing phyad phyod la/___/_rtsa bran khrag ni srog rtsar 'dus/___/_zhes so/___/_,,,,25502
7,14,zab don rgya mtsho’i sprin,0,klong gsal las/_de tshe snang ba 'di ltar 'du/___/_phyi yi dbang po dran byed rnams/___/_mun sros bzhin du 'ub kyis 'dus/___/_ rig pa snying gi dkyil du 'dus/___/_smra yang mi shes dran pa nyams/___/_de nas lus kyi khrag 'dus nas/___/_srog rtsa'i nang nas snying du brgyab/_kha dang mig ni skya log 'gro/_dbugs ni khru gang tsam du 'chad/___/_de nas khrag thigs gnyis brgyab pas/___/_mgo dgug dbugs ni mda' gang 'chad/___/_de nas khrag thigs gsum brgyab pas/___/_ig cing dbugs ni 'dom gang chad/_de nas phyi dbugs chad pa dang*/___/_rig pa snying dkyil brgyal nas sdod/___/_de nas nang gi dbugs chad nas/_ chos nyid bar do 'char ba yin/___/_zhes pas,,,,81334
7,14,zab don rgya mtsho’i sprin,0,klong gsal las/_de tshe sgra 'od zer du 'khrigs/___/_sku yi snang bas skrag par byed/___/_ces pas/_,,,,30735
7,14,zab don rgya mtsho’i sprin,0,klong gsal las/_de ltar snang ba de dag la/_rigs lnga yab yum tshom bur gsal/___/_dpag med grangs las 'das pa la/___/_de dag phyag rgya rgyan dang ldan/___/_gdan khri bzhugs tshul cha snyoms par/___/_lnga lnga'i zung la 'od kyis bskor/___/_yab yum so so'i cha 'dzin pa/_sems dpa' dang ni sems mar bcas/___/_dkyil 'khor chig rdzogs nyid du 'char/___/_zhes so/___/,,,,15497
7,14,zab don rgya mtsho’i sprin,0,klong gsal las/_de tshe rang gi snying ga nas/_zer thag 'od kyi lu gu rgyud/_tshom bu'i thugs kar 'brel snyam las/___/_de dag thig le rab brgyan pas/___/_shes pa zin pas bsam gtan skye/___/_zhes pa dang /,,,,81391
7,14,zab don rgya mtsho’i sprin,0,klong gsal las/_phung po lnga yi gzung 'dzin dwangs/___/_longs spyod rdzogs pa'i sku ru grol/___/_'byung ba nyon mongs rang grol bas/___/_'od gsal ma bur rig pa grol/___/_ces pas/,,,,98600
7,14,zab don rgya mtsho’i sprin,0,klong gsal las/_lhun grub rig pa'i 'char tshul las/___/_rnam pa brgyad du 'char ba'o/___/_zhes pas/,,,,80489
7,14,zab don rgya mtsho’i sprin,0,klong gsal las/_/_de tshe sgra 'od zer du 'khrigs/_/sku yi snang bas skrag par byed/_/ces pas/,,,,69760
7,14,zab don rgya mtsho’i sprin,0,klong gsal las/_de tshe rigs kyi bu de la/_mngon par shes pa drug,,,,17147
7,14,zab don rgya mtsho’i sprin,1,klong gsal las/_bden pa mthong ba'i gang zag gis/___/_dang po'i sa nas bcu drug pa'o/___/_rim pas nyams su blangs bas 'byung /___/_gzhan dang sgo bstun gnas skabs kyi/___/_yon tan 'bras bu thob tshul lo/___/_zhes gsungs so/___/,18,bden pa mthong ba'i gang zag gis/_/dang po'i sa nas bcu drug bar/_/rim par nyams su blang bas 'byung /_/gzhan dang sgo bstun gnas skabs su/_/yon tan 'bras bu'i thob tshul lo/_/,,54990
7,14,zab don rgya mtsho’i sprin,1,klong gsal las/_ngo bo stong gsal ye shes sku/___/_rang bzhin thugs rje phyogs ris med/___/_dbyer med chen por ye sangs rgyas/___/_zhes so/,18,ngo bo stong gsal ye shes sku/_/ [72]rang bzhin thugs rje phyogs ris med/_/dbyer med chen por ye sangs rgyas/_/,,88032
7,14,zab don rgya mtsho’i sprin,0,klong gsal las/_rig pa rdo rje lu gu rgyud/___/_ mthong ba tsam gyis shes pa dang /___/_shes pa tsam gyis grol bar 'gyur/___/_mngon sum gnad 'di sus mthong ba/_khams gsum ldog pa ma yin no/___/_zhes so/___/_,,,,40198
7,14,zab don rgya mtsho’i sprin,1,klong gsal las/_yid bzhin nor bu'i gsang rgyud 'di/___/_las can rnams dang ma 'ongs 'phrad/___/_ces pa dang /_,101,yid bzhin nor bu'i gsang rgyud 'di/_/ma 'ongs las can rnams dang 'phrad/_/ces gsungs so/_/,,30487
